Commodity_Name,City,Date,Low_Price,High_Price,Origin,Item_Size
STRAWBERRIES,DETROIT,07/18/2019,22.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/18/2019,19.50,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/16/2019,24.50,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/16/2019,19.50,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/21/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/21/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/23/2019,21.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/23/2019,15.00,15.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/23/2019,17.00,19.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/25/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/25/2019,17.00,19.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/25/2019,21.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/25/2019,15.00,15.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/17/2019,19.50,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/17/2019,22.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/24/2019,21.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/24/2019,17.00,19.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/24/2019,15.00,15.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/26/2019,21.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/26/2019,15.00,15.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/26/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/26/2019,17.00,19.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/28/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/28/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/31/2019,19.50,20.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/31/2019,10.00,12.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/31/2019,14.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/30/2019,19.50,20.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/30/2019,14.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/30/2019,10.00,12.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/01/2019,19.50,20.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/01/2019,14.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/01/2019,10.00,12.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/02/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/02/2019,10.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,07/27/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/27/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,07/29/2019,5.00,5.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/29/2019,14.50,15.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/29/2019,25.00,25.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,07/29/2019,17.00,19.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/03/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/03/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/08/2019,19.00,21.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/08/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/08/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/08/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/04/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/04/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/05/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/05/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/07/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/07/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/12/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/12/2019,19.00,23.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/12/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/06/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/06/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/10/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/10/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/13/2019,19.00,23.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/13/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/11/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/11/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/16/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/16/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/14/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/14/2019,19.00,23.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/15/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/15/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/23/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/23/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/23/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/24/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/24/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/17/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/17/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/09/2019,19.00,23.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/09/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/09/2019,11.00,12.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/09/2019,17.50,17.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,08/22/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/22/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/22/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/19/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/19/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/28/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/28/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/20/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/27/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/20/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/20/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/26/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/18/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/27/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/26/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/26/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/18/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/25/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/25/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/01/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/01/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/30/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/30/2019,19.50,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/29/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/29/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/21/2019,10.00,11.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/21/2019,21.00,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,08/21/2019,15.00,17.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/05/2019,19.50,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/05/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/09/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/09/2019,22.75,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/04/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/02/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/04/2019,19.50,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/02/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/31/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,08/31/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/06/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/06/2019,19.50,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/11/2019,22.75,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/10/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/11/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/10/2019,22.75,23.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/13/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/13/2019,26.50,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/12/2019,26.50,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/12/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/08/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/08/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/15/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/15/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/03/2019,19.50,21.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/03/2019,15.00,18.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/19/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/19/2019,27.00,29.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/18/2019,27.00,29.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/18/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/23/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/23/2019,29.00,31.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/22/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/22/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/14/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/14/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/16/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/16/2019,27.00,29.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/17/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/17/2019,27.00,29.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/21/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/21/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/07/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/07/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/20/2019,27.00,29.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/20/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/20/2019,13.00,13.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/24/2019,29.00,31.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/24/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/29/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/25/2019,29.00,31.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/29/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/25/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/27/2019,29.00,31.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/27/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/28/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/28/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,09/26/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/26/2019,29.00,31.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/09/2019,27.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/09/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/07/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/07/2019,28.50,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/01/2019,29.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/01/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/30/2019,29.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,09/30/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/06/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/06/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/04/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/04/2019,28.50,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/02/2019,29.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/02/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/08/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/08/2019,27.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/11/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/11/2019,27.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/10/2019,27.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/10/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/05/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/05/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/03/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/03/2019,28.50,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/12/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/12/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/13/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/13/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/20/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/20/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/17/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/17/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/18/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/18/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/24/2019,12.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/24/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/15/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/15/2019,27.00,33.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/14/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/14/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/16/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/16/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/19/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/19/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/21/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/21/2019,17.50,19.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/25/2019,12.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/25/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/26/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/26/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/22/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/22/2019,13.00,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/23/2019,12.50,15.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/23/2019,27.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/27/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/27/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/28/2019,26.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/28/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/29/2019,26.00,28.50,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/29/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/31/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/31/2019,23.00,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/02/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/02/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/03/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/03/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,10/30/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,10/30/2019,23.00,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/09/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/09/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/07/2019,23.50,25.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/07/2019,8.00,10.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/07/2019,13.50,16.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/07/2019,20.50,21.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/11/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/11/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/10/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/10/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/01/2019,23.00,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/01/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/04/2019,23.00,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/04/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/08/2019,8.00,10.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/08/2019,23.50,25.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/08/2019,13.50,16.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/08/2019,20.50,21.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/23/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/23/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/05/2019,23.00,27.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/05/2019,11.00,16.00,CALIFORNIA,lge-exlge
STRAWBERRIES,DETROIT,11/06/2019,8.50,8.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/12/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/06/2019,22.50,23.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/12/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/06/2019,8.00,10.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/06/2019,13.50,16.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/20/2019,23.00,23.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/20/2019,33.00,35.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/20/2019,26.50,30.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/20/2019,25.00,25.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/20/2019,31.00,34.00,MEXICO,sml-med
STRAWBERRIES,DETROIT,11/16/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/16/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/18/2019,23.00,23.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/18/2019,26.50,29.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/18/2019,30.00,32.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/18/2019,25.00,25.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/18/2019,31.00,34.00,MEXICO,sml-med
STRAWBERRIES,DETROIT,11/14/2019,26.50,29.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/14/2019,30.00,30.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/14/2019,25.50,27.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/15/2019,23.00,23.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/15/2019,26.50,29.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/15/2019,30.00,30.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/15/2019,25.00,25.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/15/2019,31.00,34.00,MEXICO,sml-med
STRAWBERRIES,DETROIT,11/25/2019,19.00,19.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/25/2019,26.50,30.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/25/2019,33.00,35.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/25/2019,25.00,29.00,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/25/2019,31.00,34.00,MEXICO,sml-med
STRAWBERRIES,DETROIT,11/17/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/17/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/24/2019,17.00,19.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/21/2019,23.00,23.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/24/2019,21.50,23.00,CALIFORNIA,lge
STRAWBERRIES,DETROIT,11/27/2019,19.00,19.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/21/2019,33.00,35.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/13/2019,26.50,26.50,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/27/2019,11.00,11.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/21/2019,26.50,30.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/21/2019,25.00,29.00,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/21/2019,31.00,34.00,MEXICO,sml-med
STRAWBERRIES,DETROIT,11/13/2019,29.00,29.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/13/2019,21.50,21.50,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/27/2019,31.75,35.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/27/2019,26.50,30.00,CALIFORNIA,med-lge
STRAWBERRIES,DETROIT,11/27/2019,25.00,27.00,FLORIDA,med-lge
STRAWBERRIES,DETROIT,11/27/2019,31.00,34.00,MEXICO,sml-med
